file	parsed
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	Some of this evidence makes reference to past or future legislative acts for which payment is being sought or given.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	Obviously, this evidence, to the extent it is probative of Helstoski's intent in accepting payment, is an important and legitimate part of the Government's case against the former Congressman.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	Whether or not he ever committed the legislative acts is wholly irrelevant to the Government's proof, and inquiry into that subject is prohibited by Johnson and Brewster .
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	But the mere fact that legislative acts are mentioned does not, in my view, require that otherwise relevant and admissible evidence be excluded.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	The acts may or may not have been performed; the statements in the letters may be true or false.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	The existence of the statements does not establish that legislative acts were performed; nor does it constitute inquiry into those acts.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	To be sure, such statements may reveal some information about the performance of legislative acts and the legislator's motivation in conducting official duties.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	However, that is also true of other evidence making no reference to specific past legislative acts, but rather dealing only with promises of future performance or less specific commitments to legislative action.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	Brewster establishes that such evidence is admissible in bribery prosecutions because it does not draw in question the legislative act itself or its motivation.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	The admissibility line should be based on the purpose of the offer rather than the specificity of the reference.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	So long as the jury is instructed that it should not consider the references as proof of legislative acts, and so long as no inquiry is made with respect to the motivations for such acts, Brewster does not bar the introduction Page 497 of evidence simply because reference is made to legislative acts.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	[fn*] Indeed, I think it important to emphasize that the majority today does not read Brewster to foreclose the introduction of any evidence making reference to legislative acts.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	The Court holds that evidence referring only to acts to be performed in the future may be admitted into evidence.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	Ante , at 490.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	The Court explains this holding by noting that a promise to perform a legislative act in the future is not itself a legislative act.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	But it is equally true that the solicitation of a bribe which contains a self-laudatory reference to past performance is not itself a legislative act.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	Whether the legislator refers to past or to future performance, his statement will be probative of his intent in accepting payment and, in Page 498 either event, may incidentally shed light on the performance and motivation of legislative acts.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	The proper remedy, in my judgment, is not automatic inadmissibility for past references and automatic admissibility for future references.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	Rather, drawing on the language of the Constitution itself, the test should require the trial court to analyze the purpose of the prosecutor's questioning.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	If the evidentiary references to legislative acts are merely incidental to a proper purpose, the judge should admit the evidence and instruct the jury as to its limited relevance.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	The Constitution mandates that legislative acts "shall not be questioned"; it does not say they shall not be mentioned.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	The Court properly notes that the Government has no valid complaint simply because application of the Speech or Debate Clause renders some prosecution of Members of Congress "difficult.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	" Ante , at 488.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	But I do not believe the Clause was intended to make such prosecution virtually impossible.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	In light of the Court's holding in Brewster that bribery prosecutions are permissible, it is illogical to adopt rules of evidence that will allow a Member of Congress effectively to immunize himself from conviction simply by inserting references to past legislative acts in all communications, thus rendering all such evidence inadmissible.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	Because I believe the exclusionary rule the Court applies today affords greater protection than is necessary to fulfill the mission of the Speech or Debate Clause, I respectfully dissent to the limited extent indicated above.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	[fn*] Page 497 In reaching this conclusion, I have not overlooked the language in Brewster , relied upon by respondent, that " Johnson precludes any showing of how [Brewster] acted, voted, or decided.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	" 408 U.S., at 527 .
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	Taken out of context, that language would appear to support Helstoski's claim that all references to legislative action are inadmissible.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	When placed in its proper context, however, it clearly does not.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	The quoted statement was made with respect to the dissent's argument that criminal prosecution should not be permitted since the indictment charged the offense as being in part linked to Brewster's "action, vote and decision on postage rate legislation.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	" In response, the Court pointed out that, while this was true, "[t]he Government, as we have noted, need not prove any specific act, speech, debate, or decision to establish a violation of the statute under which appellee was indicted.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	To accept the arguments of the dissent would be to retreat from the Court's position in Johnson that a Member may be convicted if no showing of legislative act is required .
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	" Id. , at 528 (emphasis added).
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	The recognition by the Court today that evidence referring to future legislative actions is admissible, see ante , at 490, itself is a rejection of the broad reading respondent attaches to "any showing.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	" MR. JUSTICE BRENNAN, dissenting.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	While I have no quarrel with the Court's decision to limit the evidence which the Government may introduce at Helstoski's trial, I would go much further and order the dismissal of Helstoski's indictment altogether.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	"[P]roof of an agreement to be `influenced' in the performance of legislative acts is by definition an inquiry into their motives, whether or Page 499 not the acts themselves or the circumstances surrounding them are questioned at trial.
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	" United States v. Brewster , 408 U.S. 501 , 536 (1972) (BRENNAN J., dissenting).
supreme_court_of_the_united_states/documents/91a5457a6f592931.xml	I continue to adhere to the view expressed in my dissent in Brewster , and would hold that "a corrupt agreement to perform legislative acts, even if provable without reference to the acts themselves, may not be the subject of a general conspiracy prosecution.
