,sentence_id,case_caption,case_date,phrase_id,phrase_stem,sentence,is_ws,is_first_ws
61653,9554caf8-a0ef-45b5-aedf-f58d77494ddb,"STEVENS v. McGINNIS, INC., 82 F.3d 1353 (6th Cir. 1996)",1996-05-07,4915,mainten cure payabl even though shipown fault regardless whether seaman employ caus injuri ill,"It is now well-settled that maintenance and cure is payable even though the shipowner is not at fault, and regardless of whether the seaman''s employment caused the injury or illness.",True,True
69146,36a7314e-6b63-41f9-8047-b207e49f743e,"UNITED STATES v. FULBRIGHT, 804 F.2d 847 (5th Cir. 1986)",1986-11-12,4916,court may take account evid crime defend convict,"It is well-settled that the court may take into account evidence of crimes for which the defendant has not been convicted. United States v. Dickson,712 F.2d 952, 955 (5th Cir. 1983).",True,True
63370,83f7c1d2-5c97-49db-84b2-2aec5f38afb7,"U.S. v. FUNT, 896 F.2d 1288 (11th Cir. 1990)",1990-03-22,4917,lull letter may constitut execut scheme,"It is well established that """"lulling"""" letters may constitute execution of the scheme. United States v. Sampson,371 U.S. 75,83 S.Ct. 173, 9 L.Ed.2d 136 (1962); Hewes,729 F.2d at 1353; UnitedStates v. Toney,598 F.2d 1349 (5th Cir. 1979), cert. denied,444 U.S. 1033, 100 S.Ct. 706, 62 L.Ed.2d 670 (1980)[fn1]; UnitedStates v. Ashdown,509 F.2d 793, 800 (5th Cir.), cert. denied,423 U.S. 829, 96 S.Ct. 48, 46 L.Ed.2d 47 (1975).",True,True
63965,88721b8a-b40f-484f-8ac0-09fed4702921,"JACOBS v. NAT'L. DRUG, 548 F.3d 375 (5th Cir. 2008)",2008-11-10,4918,one panel court may overturn anoth panel decis absent interven chang law statutori amend suprem court en banc court,"It is a well-settled Fifth Circuit rule of orderliness that one panel of our court may not overturn another panel''s decision, absent an intervening change in the law, such as by a statutory amendment, or the Supreme Court, or our en banc court. E.g., United States v. Simkanin,420 F.3d 397, 420 n. 25 (5th Cir. 2005), Indeed, even if a panel''s interpretation of the law appears flawed, the rule of orderliness prevents a subsequent panel from declaring it void. Grabowski v. JacksonCounty Pub.",True,True
67821,ee6a5d66-10aa-41e8-bad0-27c3eac96747,"U.S. v. JACKSON, 610 F.3d 1038 (8th Cir. 2010)",2010-07-08,4922,possess either exclus joint,"It is well established that possession can be either exclusive or joint. See United States v. Sanders, 341 F.3d 809,816 (8th Cir. 2003).",True,True
69001,54ce7d22-843e-43c5-b89b-25ddcf89a0f1,"VIERLING v. CELEBRITY CRUISES, INC., 339 F.3d 1309 (11th Cir. 2003)",2003-07-31,4923,refer action one unit state encompass case state name defend also certain action state agent state instrument,"It is well settled that the reference to actions """"against one of the United States"""" """"encompasses not only cases in which the State itself is named as a defendant, but also certain actions against state agents and state instrumentalities."""" Shands Teaching Hosp.",True,True
54890,af99c379-a04b-4ee3-99cc-e72c67deed84,"BROWDER v. DIRECTOR, ILL. DEPT. OF CORRECTIONS, 434 U.S. 257 (1978)",1978-01-10,4924,habea corpu civil proceed,"It is well settled that habeas corpus is a civil proceeding. Fisher v. Baker,203 U.S. 174, 181 (1906); Ex parte Tom Tong, 108 U.S. 556(1883); see Heflin v. United States, 358 U.S. 415, 418 n. 7 (1959).",True,True
66920,b779060a-5f33-450b-a0bc-adb2cefa31a6,"ARNOLD'S WINES, INC. v. BOYLE, 571 F.3d 185 (2nd Cir. 2009)",2009-07-01,4925,affirm impli neg commerc claus establish dormant constraint power state enact legisl interfer burden interst commerc,"It is well established that the affirmative implies the negative, and that the Commerce Clause establishes a """"dormant"""" constraint on the power of the states to enact legislation that interferes with or burdens interstate commerce. See, e.g.,Dennis v. Higgins, 498 U.S. 439, 447, 111 S.Ct. 865,112 L.Ed.2d 969 (1991).",True,True
22086,a4389ffb-5574-4ce5-9465-4c7537f87daa,"NATAL v. CHRISTIAN AND MISSIONARY ALLIANCE, 878 F.2d 1575 (1st Cir. 1989)",1989-07-14,4926,religi controversi proper subject civil court inquiri,It is well-settled that religious controversies are not the proper subject of civil court inquiry.,True,True
40872,e721b7b8-589e-4f59-a475-382af564a3ab,"UNITED STATES v. MATTHEWS, 773 F.2d 48 (3rd Cir. 1985)",1985-09-24,4928,sentenc impos feder district judg within statutori limit gener subject review,"It is well settled that the district court has virtually unfettered discretion in imposing a sentence if it falls within the statutory limits. Gardner v. Florida,430 U.S. 349, 357, 97 S.Ct. 1197, 51 L.Ed.2d 593 (1977). See also United States v.Tucker, 404 U.S. at 443, 447, 92 S.Ct. at 591, 592 (the sentence imposed by a federal district judge, if within the statutory limits, is generally not subject to review); United States v.Felder,744 F.2d 18, 20 (3d Cir. 1984) (absent procedural defects, reviewing court will not interfere with trial court''s sentencing discretion if sentence falls within the statutory limitation); accord United States v. Dickens,695 F.2d 765, 782 n. 26 (3d Cir. 1982), cert. denied,460 U.S. 1092, 103 S.Ct. 1792, 76 L.Ed.2d 359 (1983); United States v. Del Piano,593 F.2d 539, 540 (3d Cir.) (per curiam), cert. denied,442 U.S. 944, 99 S.Ct. 2889, 61 L.Ed.2d 315 (1979); Government of theVirgin Islands v. Richardson,498 F.2d 892 (3d Cir. 1974).",True,True
64627,6e4d7906-a5a7-4342-a99e-a5a3b7597889,"ABEDI-TAJRISHI v. I.N.S., 752 F.2d 441 (9th Cir. 1985)",1985-01-25,4929,jurisdict review discretionari decis in district director,"It is well established, however, that we do not have jurisdiction to review the discretionary decisions of an INS District Director. Mohammadi-Motlagh v. INS,727 F.2d 1450, 1452 (9th Cir. 1984); Tooloee v. INS,722 F.2d 1434, 1437-38 (9th Cir. 1983); Ghorbani v. INS,686 F.2d 784, 791 (9th Cir. 1982).",True,True
66555,abe77bec-ae04-41f0-9d25-c12d2b0fd6f0,"N.L.R.B. v. UNION NACIONAL de TRABAJADORES, 540 F.2d 1 (1st Cir. 1976)",1976-06-21,4930,record disclos persist attempt interfer legisl protect right vari method board may restrain labor organ commit similar relat unlaw act futur,"It is well established that, when a record discloses persistent attempts to interfere with legislatively protected rights by varying methods, the Board may restrain a labor organization from committing similar or related unlawful acts in the future. See NLRB v. ExpressPublishing Co.,312 U.S. 426, 436-38, 61 S.Ct. 693, 85 L.Ed. 930(1941); NLRB v. Local 476,280 F.2d 441, 443 (1st Cir. 1960).",True,True
66898,e901c12f-6757-4d94-b551-04e599d39570,"MIDWEST GROWERS CO-OP. CORP. v. KIRKEMO, 533 F.2d 455 (9th Cir. 1976)",1976-03-26,4931,suit enjoin unit state agenc like damag suit cannot maintain unless govern first consent,"It is well established that suits to enjoin the United States or its agencies, like damage suits, cannot be maintained unless the Government first consents. Dugan v. Rank,372 U.S. 609, 617-619, 83 S.Ct. 999, 1004-1005, 10 L.Ed.2d 15, 21-22 (1963); City of Fresno v. California,372 U.S. 627, 629, 83 S.Ct. 996, 997, 10 L.Ed.2d 28, 30 (1963); Cotter Corporation v.Seaborg,370 F.2d 686, 691 (10 Cir. 1966).",True,True
67943,dda1b05a-410d-4af5-81d3-d059d963650b,"IN RE BRITTON, 115 F.2d 249 (C.C.P.A. 1940)",1940-11-08,4934,order given proport composit critic compar proport use composit constitut prior art must produc differ kind rather degre,"It is well established that, in order for given proportions in a composition to be critical, as compared with the proportions used in a composition constituting prior art, they must produce a difference in kind rather than degree.",True,True
56004,65a222c4-41ef-41d5-b5f3-b7556641cc42,"NEW ENGLAND TANK IND. OF NEW HAMPSHIRE v. U.S, 861 F.2d 685 (Fed. Cir. 1988)",1988-11-14,4935,properli exercis option govern accept offer uncondit exact accord term contract renew,"It is well settled that to properly exercise that option, the government''s acceptance of the offer had to be unconditional and in exact accord with the terms of the contract being renewed. See id. at 103,166 (and authorities cited).[fn5]",True,True
58079,0b99ea29-79fc-426f-865b-e9144e146262,"UNITED STATES v. SEAGREN, 50 F.2d 333 (D.C. Cir. 1931)",1931-05-04,4937,even build fixtur attach real estat would pass convey land landlord tenant remain person properti absenc special agreement contrari may remov tenant time continu leas provid remov may made without injuri freehold,"It is well settled that, even if the buildings or fixtures are attached to the real estate and would pass with a conveyance of the land, as between landlord and tenant they remain personal property, and, in the absence of special agreement to the contrary, may be removed by the tenant at any time during the continuation of the lease provided such removal may be made without injury to the freehold.",True,True
64774,0ae60a27-0917-4bab-baae-7a0ad745edcf,"ANDERSON v. COMMISSIONER OF INTERNAL REVENUE, 156 F.2d 591 (2nd Cir. 1946)",1946-07-15,4938,decis may sustain new legal theori fact alreadi record requir decis,"It is well settled that a decision may be sustained on a new legal theory where """"no facts not already of record are required for decision."""" Commissioner v. Hopkinson, 2 Cir., 126 F.2d 406, 409; Alexander Sprunt Son v. Commissioner, 4 Cir., 64 F.2d 424, 427; Helvering v. Gowran, 302 U.S. 238, 246, 58 S.Ct. 154, 82 L.Ed. 224.",True,True
63512,c1579733-436d-4e67-b483-ca524cddfd8d,"F  D TRADING CORP. v. UNITED STATES, 580 F.2d 414 (Ct.Cl. 1978)",1978-07-14,4939,govern bound unauthor act agent estop assert lack author defens,"It is well established that the Government is not bound by the unauthorized acts of its agents, and is not estopped to assert the lack of authority as a defense. Bornstein v. United States,",True,True
38698,eb3c2bba-d68d-4853-b929-4b2d3f438b24,"U.S. v. ANDERSON, 881 F.2d 1128 (D.C. Cir. 1989)",1989-08-11,4940,confront mean allow confront wit physic,"It is well-settled that """"[c]onfrontation means more than being allowed to confront the witness physically."""" Davis v. Alaska,415 U.S. 308,315, 94 S.Ct. 1105, 1110, 39 L.Ed.2d 347 (1974). """"Indeed, `[t]he main and essential purpose of confrontation is to securefor the opponent the opportunity of cross-examination.''"""" Delawarev.",True,True
66769,bcf436d4-b1f7-4376-bdf4-1fea6294c2a4,"TATSUMI MASUDA v. NAGLE, 55 F.2d 623 (9th Cir. 1932)",1932-01-25,4941,alien gain right enter upon exempt occup unlaw unit state,It is well settled that an alien gains no rights by entering upon an exempt occupation while unlawfully in the United States.,True,True
69720,b636d00e-e267-4b98-ba20-4400cb7f4844,"COLEMAN MOTOR CO. v. CHRYSLER CORP., 525 F.2d 1338 (3rd Cir. 1975)",1975-11-14,4943,although parti cannot combin conspir parent corpor defend combin conspir wholli own subsidiari,"It is well settled that, although a party cannot combine or conspire with itself, a parent corporation, such as the defendants here, can combine or conspire with its wholly owned subsidiaries. Perma Life Mufflers Inc. v. InternationalParts Corp.,392 U.S. 134, 141-42, 88 S.Ct. 1981, 20 L.Ed.2d 982 (1968); Kiefer-Stewart Co. v. Joseph E. Seagram Sons,340 U.S. 211, 215, 71 S.Ct. 259, 95 L.Ed. 219 (1951); MinnesotaBearing Co. v. White Motor Corp.,470 F.2d 1323, 1328-29 (8th Cir. 1973).",True,True
55883,08312352-add7-460e-980c-b5eddb006222,"IN RE ARENDT, 74 F.2d 765 (C.C.P.A. 1935)",1935-01-26,4944,constru claim applic patent proper consid claim applic patent,"It is well established that, in construing a claim of an application or patent, it is proper to consider other claims in the application or patent.",True,True
65624,3447f499-8ec3-4c51-a62f-e1309180840a,"MOFFETT v. ROBBINS, 81 F.2d 431 (10th Cir. 1936)",1936-01-15,4946,final judgment render court jurisdict subject-matt parti conclus upon parti priviti subsequ action upon caus action matter fact actual litig might litig therein judgment oper estoppel parti subsequ proceed upon differ caus action respect matter actual litig adjud,It is well settled that a final judgment rendered by a court having jurisdiction of the subject-matter and parties is conclusive upon the parties and those in privity with them in a subsequent action upon the same cause of action as to all matters in fact actually litigated or which might have been litigated therein; and such a judgment operates as an estoppel between the same parties in a subsequent proceeding upon a different cause of action only with respect to the matters actually litigated and adjudicated.,True,True
66317,297b0c81-fbfc-4dbc-aaaa-ef9836c16038,"UNITED STATES v. McVEAN, 436 F.2d 1120 (5th Cir. 1971)",1971-01-14,4947,evid anoth crime may admit substanti relev purpos show probabl defend commit crime charg man crimin charact,"It is well established that evidence of another crime may be admitted if it is substantially relevant for some purpose other than to show the probability that the defendant committed the crime charged because he is a man of criminal character. See,e.g., United States v. Bradwell, 2 Cir. 1968, 388 F.2d 619, 622; United States v. Bozza, 2 Cir. 1966, 365 F.2d 206, 213.",True,True
69107,66f77b02-eae1-4e83-b7e9-236ad4c481bb,"DUNCAN v. CAIN, 278 F.3d 537 (5th Cir. 2002)",2002-01-18,4948,contemporaneous-object rule independ adequ state procedur ground,"It is well-settled that the contemporaneous-objection rule is an independent and adequate state procedural ground. See, e.g., Wainwright v. Sykes,433 U.S. 72, 87-88, 97 S.Ct. 2497, 53 L.Ed.2d 594 (1977).",True,True
57851,a9fcc8bd-de89-4a5b-befb-199538fce95d,"SEALED APPELLANT v. SEALED APPELLEE, 452 F.3d 415 (5th Cir. 2006)",2006-06-12,4949,dismiss prejudic extrem sanction depriv litig opportun pursu claim,"It is well-established that a dismissal with prejudice is """"an extreme sanction that deprives a litigant of the opportunity to pursue his claim."""" Gonzalez v. Firestone Tire Rubber Co.,610 F.2d 241, 247 (5th Cir. 1980).",True,True
59210,9c2c4d17-7eeb-47a6-81a2-d00373a7df34,"HUNTINGTON DEVELOPMENT  GAS CO. v. STEWART, 44 F.2d 119 (4th Cir. 1930)",1930-10-21,4950,sever miner estat surfac tract land two separ distinct estat therein therebi creat sever make distinct corpor heredita,"It is well settled in West Virginia that there can be a severance of the mineral estate, from the surface, in a tract of land, and two separate and distinct estates therein are thereby created, and that such severance makes them distinct corporate hereditaments.",True,True
63996,78b3c0db-bbf6-4721-83b4-c7c55d230710,"AMERICAN HOME ASSU. CO. v. CAT TECH L.L.C., 10-20499 (5th Cir. 10-5-2011)",2011-10-05,4951,term insur polici subject one reason construct interpret favor coverag, It is well settled that: [t]erms in insurance policies that are subject to more than one reasonable construction are interpreted in favor of coverage.,True,True
